year,crime_code,age,sex,count
2019,6.3,0-13,F,0.0
2019,6.3,0-13,U,0.0
2019,6.3,14-17,M,0.0
2019,6.3,14-17,F,2.0
2019,6.3,14-17,U,0.0
2019,6.3,18-30,M,9.0
2019,6.3,18-30,F,4.0
2019,6.3,18-30,U,0.0
2019,6.3,31-40,M,9.0
2019,6.3,31-40,F,3.0
2019,6.3,31-40,U,0.0
2019,6.3,41-64,M,16.0
2019,6.3,41-64,F,15.0
2019,6.3,41-64,U,0.0
2019,6.3,65+,M,5.0
2019,6.3,65+,F,5.0
2019,6.3,65+,U,0.0
2019,6.3,U,M,1.0
2019,6.3,U,F,0.0
2019,6.3,U,U,0.0
2019,7,0-13,M,2.0
2019,7,0-13,F,4.0
2019,7,0-13,U,0.0
2019,7,14-17,M,2.0
2019,7,14-17,F,8.0
2019,7,14-17,U,0.0
2019,7,18-30,M,207.0
2019,7,18-30,F,211.0
2019,7,18-30,U,0.0
2019,7,31-40,M,283.0
2019,7,31-40,F,237.0
2019,7,31-40,U,1.0
2019,7,41-64,M,564.0
2019,7,41-64,F,367.0
2019,7,41-64,U,0.0
2019,7,65+,M,72.0
2019,7,65+,F,56.0
2019,7,65+,U,0.0
2019,7,U,M,3.0
2019,7,U,F,1.0
2019,7,U,U,0.0
2019,8,0-13,M,0.0
2019,8,0-13,F,1.0
2019,8,0-13,U,0.0
2019,8,14-17,M,0.0
2019,8,14-17,F,0.0
2019,8,14-17,U,0.0
2019,8,18-30,M,0.0
2019,8,18-30,F,0.0
2019,8,18-30,U,0.0
2019,8,31-40,M,1.0
2019,8,31-40,F,0.0
2019,8,31-40,U,0.0
2019,8,41-64,M,4.0
2019,8,41-64,F,4.0
2019,8,41-64,U,0.0
2019,8,65+,M,0.0
2019,8,65+,F,0.0
2019,8,65+,U,0.0
2019,8,U,M,1.0
2019,8,U,F,0.0
2019,8,U,U,0.0
2019,9,0-13,M,3.0
2019,9,0-13,F,4.0
2019,9,0-13,U,0.0
2019,9,14-17,M,6.0
2019,9,14-17,F,57.0
2019,9,14-17,U,0.0
2019,9,18-30,M,72.0
2019,9,18-30,F,650.0
2019,9,18-30,U,0.0
2019,9,31-40,M,82.0
2019,9,31-40,F,629.0
2019,9,31-40,U,0.0
2019,9,41-64,M,119.0
2019,9,41-64,F,690.0
2019,9,41-64,U,0.0
2019,9,65+,M,45.0
