ine_code,year,crime_code,denominator,offences,denom_value,rate,rate_per_1000,rate_per_100000
28084,2021,BURGLARY,area,39,17.21,2.26612435,,
28084,2021,DRUG_TRAFFICKING,area,9,17.21,0.52295177,,
28084,2021,HOM_ATTEMPTED,area,0,17.21,0.00000000,,
28084,2021,HOM_COMPLETED,area,0,17.21,0.00000000,,
28084,2021,INJURY,area,20,17.21,1.16211505,,
28084,2021,KIDNAPPING,area,0,17.21,0.00000000,,
28084,2021,OTHER,area,975,17.21,56.65310866,,
28084,2021,ROBBERY_VIOLENT,area,14,17.21,0.81348053,,
28084,2021,SEXUAL,area,6,17.21,0.34863451,,
28084,2021,THEFT,area,240,17.21,13.94538059,,
28084,2021,VEHICLE_THEFT,area,35,17.21,2.03370134,,
28084,2022,BURGLARY,area,45,17.21,2.61475886,,
28084,2022,DRUG_TRAFFICKING,area,4,17.21,0.23242301,,
28084,2022,HOM_ATTEMPTED,area,0,17.21,0.00000000,,
28084,2022,HOM_COMPLETED,area,0,17.21,0.00000000,,
28084,2022,INJURY,area,16,17.21,0.92969204,,
28084,2022,KIDNAPPING,area,0,17.21,0.00000000,,
28084,2022,OTHER,area,1047,17.21,60.83672284,,
28084,2022,ROBBERY_VIOLENT,area,15,17.21,0.87158629,,
28084,2022,SEXUAL,area,10,17.21,0.58105752,,
28084,2022,THEFT,area,200,17.21,11.62115049,,
28084,2022,VEHICLE_THEFT,area,29,17.21,1.68506682,,
28084,2023,BURGLARY,area,56,17.21,3.25392214,,
28084,2023,DRUG_TRAFFICKING,area,11,17.21,0.63916328,,
28084,2023,HOM_ATTEMPTED,area,1,17.21,0.05810575,,
28084,2023,HOM_COMPLETED,area,1,17.21,0.05810575,,
28084,2023,INJURY,area,17,17.21,0.98779779,,
28084,2023,KIDNAPPING,area,1,17.21,0.05810575,,
28084,2023,OTHER,area,1095,17.21,63.62579895,,
28084,2023,ROBBERY_VIOLENT,area,17,17.21,0.98779779,,
28084,2023,SEXUAL,area,9,17.21,0.52295177,,
28084,2023,THEFT,area,205,17.21,11.91167926,,
28084,2023,VEHICLE_THEFT,area,25,17.21,1.45264381,,
28084,2024,BURGLARY,area,30,17.21,1.74317257,,
28084,2024,DRUG_TRAFFICKING,area,6,17.21,0.34863451,,
28084,2024,HOM_ATTEMPTED,area,2,17.21,0.11621150,,
28084,2024,HOM_COMPLETED,area,0,17.21,0.00000000,,
28084,2024,INJURY,area,17,17.21,0.98779779,,
28084,2024,KIDNAPPING,area,0,17.21,0.00000000,,
28084,2024,OTHER,area,955,17.21,55.49099361,,
28084,2024,ROBBERY_VIOLENT,area,14,17.21,0.81348053,,
28084,2024,SEXUAL,area,20,17.21,1.16211505,,
28084,2024,THEFT,area,154,17.21,8.94828588,,
28084,2024,VEHICLE_THEFT,area,23,17.21,1.33643231,,
28084,2025,BURGLARY,area,35,17.21,2.03370134,,
28084,2025,DRUG_TRAFFICKING,area,9,17.21,0.52295177,,
28084,2025,HOM_ATTEMPTED,area,2,17.21,0.11621150,,
28084,2025,HOM_COMPLETED,area,0,17.21,0.00000000,,
28084,2025,INJURY,area,18,17.21,1.04590354,,
28084,2025,KIDNAPPING,area,0,17.21,0.00000000,,
28084,2025,OTHER,area,1027,17.21,59.67460779,,
28084,2025,ROBBERY_VIOLENT,area,8,17.21,0.46484602,,
28084,2025,SEXUAL,area,8,17.21,0.46484602,,
28084,2025,THEFT,area,222,17.21,12.89947705,,
28084,2025,VEHICLE_THEFT,area,23,17.21,1.33643231,,
28092,2019,BURGLARY,area,376,45.36,8.28924162,,
28092,2019,DRUG_TRAFFICKING,area,45,45.36,0.99206349,,
28092,2019,HOM_ATTEMPTED,area,3,45.36,0.06613757,,
28092,2019,HOM_COMPLETED,area,1,45.36,0.02204586,,
28092,2019,INJURY,area,61,45.36,1.34479718,,
28092,2019,KIDNAPPING,area,1,45.36,0.02204586,,
28092,2019,OTHER,area,5320,45.36,117.28395062,,
28092,2019,ROBBERY_VIOLENT,area,369,45.36,8.13492063,,
28092,2019,SEXUAL,area,44,45.36,0.97001764,,
28092,2019,THEFT,area,2097,45.36,46.23015873,,
28092,2019,VEHICLE_THEFT,area,221,45.36,4.87213404,,
28092,2020,BURGLARY,area,314,45.36,6.92239859,,
28092,2020,DRUG_TRAFFICKING,area,47,45.36,1.03615520,,
28092,2020,HOM_ATTEMPTED,area,8,45.36,0.17636684,,
28092,2020,HOM_COMPLETED,area,0,45.36,0.00000000,,
28092,2020,INJURY,area,42,45.36,0.92592593,,
28092,2020,KIDNAPPING,area,0,45.36,0.00000000,,
28092,2020,OTHER,area,5050,45.36,111.33156966,,
28092,2020,ROBBERY_VIOLENT,area,214,45.36,4.71781305,,
28092,2020,SEXUAL,area,46,45.36,1.01410935,,
28092,2020,THEFT,area,1301,45.36,28.68165785,,
28092,2020,VEHICLE_THEFT,area,186,45.36,4.10052910,,
28092,2021,BURGLARY,area,352,45.36,7.76014109,,
28092,2021,DRUG_TRAFFICKING,area,47,45.36,1.03615520,,
28092,2021,HOM_ATTEMPTED,area,3,45.36,0.06613757,,
28092,2021,HOM_COMPLETED,area,0,45.36,0.00000000,,
28092,2021,INJURY,area,46,45.36,1.01410935,,
28092,2021,KIDNAPPING,area,0,45.36,0.00000000,,
28092,2021,OTHER,area,5437,45.36,119.86331570,,
28092,2021,ROBBERY_VIOLENT,area,227,45.36,5.00440917,,
28092,2021,SEXUAL,area,40,45.36,0.88183422,,
28092,2021,THEFT,area,1514,45.36,33.37742504,,
28092,2021,VEHICLE_THEFT,area,145,45.36,3.19664903,,
28092,2022,BURGLARY,area,350,45.36,7.71604938,,
28092,2022,DRUG_TRAFFICKING,area,46,45.36,1.01410935,,
28092,2022,HOM_ATTEMPTED,area,3,45.36,0.06613757,,
28092,2022,HOM_COMPLETED,area,2,45.36,0.04409171,,
28092,2022,INJURY,area,49,45.36,1.08024691,,
28092,2022,KIDNAPPING,area,1,45.36,0.02204586,,
28092,2022,OTHER,area,5728,45.36,126.27865961,,
28092,2022,ROBBERY_VIOLENT,area,256,45.36,5.64373898,,
28092,2022,SEXUAL,area,64,45.36,1.41093474,,
28092,2022,THEFT,area,1739,45.36,38.33774250,,
28092,2022,VEHICLE_THEFT,area,190,45.36,4.18871252,,
28092,2023,BURGLARY,area,329,45.36,7.25308642,,
28092,2023,DRUG_TRAFFICKING,area,57,45.36,1.25661376,,
28092,2023,HOM_ATTEMPTED,area,5,45.36,0.11022928,,
28092,2023,HOM_COMPLETED,area,2,45.36,0.04409171,,
28092,2023,INJURY,area,55,45.36,1.21252205,,
28092,2023,KIDNAPPING,area,0,45.36,0.00000000,,
28092,2023,OTHER,area,5978,45.36,131.79012346,,
28092,2023,ROBBERY_VIOLENT,area,217,45.36,4.78395062,,
28092,2023,SEXUAL,area,54,45.36,1.19047619,,
28092,2023,THEFT,area,1779,45.36,39.21957672,,
28092,2023,VEHICLE_THEFT,area,207,45.36,4.56349206,,
28092,2024,BURGLARY,area,336,45.36,7.40740741,,
28092,2024,DRUG_TRAFFICKING,area,66,45.36,1.45502646,,
28092,2024,HOM_ATTEMPTED,area,5,45.36,0.11022928,,
28092,2024,HOM_COMPLETED,area,0,45.36,0.00000000,,
28092,2024,INJURY,area,74,45.36,1.63139330,,
28092,2024,KIDNAPPING,area,0,45.36,0.00000000,,
28092,2024,OTHER,area,5971,45.36,131.63580247,,
28092,2024,ROBBERY_VIOLENT,area,201,45.36,4.43121693,,
28092,2024,SEXUAL,area,57,45.36,1.25661376,,
28092,2024,THEFT,area,1732,45.36,38.18342152,,
28092,2024,VEHICLE_THEFT,area,166,45.36,3.65961199,,
28092,2025,BURGLARY,area,271,45.36,5.97442681,,
28092,2025,DRUG_TRAFFICKING,area,83,45.36,1.82980600,,
28092,2025,HOM_ATTEMPTED,area,0,45.36,0.00000000,,
28092,2025,HOM_COMPLETED,area,0,45.36,0.00000000,,
28092,2025,INJURY,area,62,45.36,1.36684303,,
28092,2025,KIDNAPPING,area,0,45.36,0.00000000,,
28092,2025,OTHER,area,5627,45.36,124.05202822,,
28092,2025,ROBBERY_VIOLENT,area,138,45.36,3.04232804,,
28092,2025,SEXUAL,area,71,45.36,1.56525573,,
28092,2025,THEFT,area,1728,45.36,38.09523810,,
28092,2025,VEHICLE_THEFT,area,171,45.36,3.76984127,,
28096,2019,BURGLARY,area,87,100.22,0.86809020,,
28096,2019,DRUG_TRAFFICKING,area,14,100.22,0.13969268,,
28096,2019,HOM_ATTEMPTED,area,0,100.22,0.00000000,,
28096,2019,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2019,INJURY,area,5,100.22,0.04989024,,
28096,2019,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2019,OTHER,area,812,100.22,8.10217521,,
28096,2019,ROBBERY_VIOLENT,area,9,100.22,0.08980243,,
28096,2019,SEXUAL,area,13,100.22,0.12971463,,
28096,2019,THEFT,area,190,100.22,1.89582918,,
28096,2019,VEHICLE_THEFT,area,25,100.22,0.24945121,,
28096,2020,BURGLARY,area,47,100.22,0.46896827,,
28096,2020,DRUG_TRAFFICKING,area,7,100.22,0.06984634,,
28096,2020,HOM_ATTEMPTED,area,2,100.22,0.01995610,,
28096,2020,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2020,INJURY,area,6,100.22,0.05986829,,
28096,2020,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2020,OTHER,area,858,100.22,8.56116544,,
28096,2020,ROBBERY_VIOLENT,area,11,100.22,0.10975853,,
28096,2020,SEXUAL,area,4,100.22,0.03991219,,
28096,2020,THEFT,area,173,100.22,1.72620235,,
28096,2020,VEHICLE_THEFT,area,23,100.22,0.22949511,,
28096,2021,BURGLARY,area,69,100.22,0.68848533,,
28096,2021,DRUG_TRAFFICKING,area,11,100.22,0.10975853,,
28096,2021,HOM_ATTEMPTED,area,0,100.22,0.00000000,,
28096,2021,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2021,INJURY,area,5,100.22,0.04989024,,
28096,2021,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2021,OTHER,area,877,100.22,8.75074835,,
28096,2021,ROBBERY_VIOLENT,area,18,100.22,0.17960487,,
28096,2021,SEXUAL,area,7,100.22,0.06984634,,
28096,2021,THEFT,area,188,100.22,1.87587308,,
28096,2021,VEHICLE_THEFT,area,25,100.22,0.24945121,,
28096,2022,BURGLARY,area,82,100.22,0.81819996,,
28096,2022,DRUG_TRAFFICKING,area,14,100.22,0.13969268,,
28096,2022,HOM_ATTEMPTED,area,2,100.22,0.01995610,,
28096,2022,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2022,INJURY,area,10,100.22,0.09978048,,
28096,2022,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2022,OTHER,area,1076,100.22,10.73637996,,
28096,2022,ROBBERY_VIOLENT,area,27,100.22,0.26940730,,
28096,2022,SEXUAL,area,8,100.22,0.07982439,,
28096,2022,THEFT,area,240,100.22,2.39473159,,
28096,2022,VEHICLE_THEFT,area,40,100.22,0.39912193,,
28096,2023,BURGLARY,area,55,100.22,0.54879266,,
28096,2023,DRUG_TRAFFICKING,area,13,100.22,0.12971463,,
28096,2023,HOM_ATTEMPTED,area,1,100.22,0.00997805,,
28096,2023,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2023,INJURY,area,13,100.22,0.12971463,,
28096,2023,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2023,OTHER,area,1171,100.22,11.68429455,,
28096,2023,ROBBERY_VIOLENT,area,14,100.22,0.13969268,,
28096,2023,SEXUAL,area,17,100.22,0.16962682,,
28096,2023,THEFT,area,237,100.22,2.36479745,,
28096,2023,VEHICLE_THEFT,area,37,100.22,0.36918779,,
28096,2024,BURGLARY,area,50,100.22,0.49890241,,
28096,2024,DRUG_TRAFFICKING,area,13,100.22,0.12971463,,
28096,2024,HOM_ATTEMPTED,area,0,100.22,0.00000000,,
28096,2024,HOM_COMPLETED,area,1,100.22,0.00997805,,
28096,2024,INJURY,area,5,100.22,0.04989024,,
28096,2024,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2024,OTHER,area,1090,100.22,10.87607264,,
28096,2024,ROBBERY_VIOLENT,area,15,100.22,0.14967072,,
28096,2024,SEXUAL,area,11,100.22,0.10975853,,
28096,2024,THEFT,area,283,100.22,2.82378767,,
28096,2024,VEHICLE_THEFT,area,37,100.22,0.36918779,,
28096,2025,BURGLARY,area,62,100.22,0.61863899,,
28096,2025,DRUG_TRAFFICKING,area,12,100.22,0.11973658,,
28096,2025,HOM_ATTEMPTED,area,0,100.22,0.00000000,,
28096,2025,HOM_COMPLETED,area,0,100.22,0.00000000,,
28096,2025,INJURY,area,10,100.22,0.09978048,,
28096,2025,KIDNAPPING,area,0,100.22,0.00000000,,
28096,2025,OTHER,area,1057,100.22,10.54679705,,
28096,2025,ROBBERY_VIOLENT,area,13,100.22,0.12971463,,
28096,2025,SEXUAL,area,15,100.22,0.14967072,,
28096,2025,THEFT,area,283,100.22,2.82378767,,
28096,2025,VEHICLE_THEFT,area,48,100.22,0.47894632,,
28104,2019,BURGLARY,area,89,43.92,2.02641166,,
28104,2019,DRUG_TRAFFICKING,area,2,43.92,0.04553734,,
28104,2019,HOM_ATTEMPTED,area,0,43.92,0.00000000,,
28104,2019,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2019,INJURY,area,4,43.92,0.09107468,,
28104,2019,KIDNAPPING,area,1,43.92,0.02276867,,
28104,2019,OTHER,area,688,43.92,15.66484517,,
28104,2019,ROBBERY_VIOLENT,area,13,43.92,0.29599271,,
28104,2019,SEXUAL,area,2,43.92,0.04553734,,
28104,2019,THEFT,area,133,43.92,3.02823315,,
28104,2019,VEHICLE_THEFT,area,39,43.92,0.88797814,,
28104,2020,BURGLARY,area,51,43.92,1.16120219,,
28104,2020,DRUG_TRAFFICKING,area,3,43.92,0.06830601,,
28104,2020,HOM_ATTEMPTED,area,0,43.92,0.00000000,,
28104,2020,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2020,INJURY,area,5,43.92,0.11384335,,
28104,2020,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2020,OTHER,area,580,43.92,13.20582878,,
28104,2020,ROBBERY_VIOLENT,area,14,43.92,0.31876138,,
28104,2020,SEXUAL,area,5,43.92,0.11384335,,
28104,2020,THEFT,area,80,43.92,1.82149362,,
28104,2020,VEHICLE_THEFT,area,20,43.92,0.45537341,,
28104,2021,BURGLARY,area,39,43.92,0.88797814,,
28104,2021,DRUG_TRAFFICKING,area,5,43.92,0.11384335,,
28104,2021,HOM_ATTEMPTED,area,0,43.92,0.00000000,,
28104,2021,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2021,INJURY,area,7,43.92,0.15938069,,
28104,2021,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2021,OTHER,area,676,43.92,15.39162113,,
28104,2021,ROBBERY_VIOLENT,area,14,43.92,0.31876138,,
28104,2021,SEXUAL,area,6,43.92,0.13661202,,
28104,2021,THEFT,area,122,43.92,2.77777778,,
28104,2021,VEHICLE_THEFT,area,19,43.92,0.43260474,,
28104,2022,BURGLARY,area,46,43.92,1.04735883,,
28104,2022,DRUG_TRAFFICKING,area,3,43.92,0.06830601,,
28104,2022,HOM_ATTEMPTED,area,0,43.92,0.00000000,,
28104,2022,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2022,INJURY,area,8,43.92,0.18214936,,
28104,2022,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2022,OTHER,area,677,43.92,15.41438980,,
28104,2022,ROBBERY_VIOLENT,area,15,43.92,0.34153005,,
28104,2022,SEXUAL,area,10,43.92,0.22768670,,
28104,2022,THEFT,area,177,43.92,4.03005464,,
28104,2022,VEHICLE_THEFT,area,24,43.92,0.54644809,,
28104,2023,BURGLARY,area,67,43.92,1.52550091,,
28104,2023,DRUG_TRAFFICKING,area,4,43.92,0.09107468,,
28104,2023,HOM_ATTEMPTED,area,0,43.92,0.00000000,,
28104,2023,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2023,INJURY,area,7,43.92,0.15938069,,
28104,2023,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2023,OTHER,area,841,43.92,19.14845173,,
28104,2023,ROBBERY_VIOLENT,area,14,43.92,0.31876138,,
28104,2023,SEXUAL,area,16,43.92,0.36429872,,
28104,2023,THEFT,area,119,43.92,2.70947177,,
28104,2023,VEHICLE_THEFT,area,27,43.92,0.61475410,,
28104,2024,BURGLARY,area,48,43.92,1.09289617,,
28104,2024,DRUG_TRAFFICKING,area,9,43.92,0.20491803,,
28104,2024,HOM_ATTEMPTED,area,1,43.92,0.02276867,,
28104,2024,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2024,INJURY,area,4,43.92,0.09107468,,
28104,2024,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2024,OTHER,area,825,43.92,18.78415301,,
28104,2024,ROBBERY_VIOLENT,area,6,43.92,0.13661202,,
28104,2024,SEXUAL,area,7,43.92,0.15938069,,
28104,2024,THEFT,area,109,43.92,2.48178506,,
28104,2024,VEHICLE_THEFT,area,38,43.92,0.86520947,,
28104,2025,BURGLARY,area,56,43.92,1.27504554,,
28104,2025,DRUG_TRAFFICKING,area,0,43.92,0.00000000,,
28104,2025,HOM_ATTEMPTED,area,1,43.92,0.02276867,,
28104,2025,HOM_COMPLETED,area,0,43.92,0.00000000,,
28104,2025,INJURY,area,3,43.92,0.06830601,,
28104,2025,KIDNAPPING,area,0,43.92,0.00000000,,
28104,2025,OTHER,area,810,43.92,18.44262295,,
28104,2025,ROBBERY_VIOLENT,area,8,43.92,0.18214936,,
28104,2025,SEXUAL,area,16,43.92,0.36429872,,
28104,2025,THEFT,area,125,43.92,2.84608379,,
28104,2025,VEHICLE_THEFT,area,24,43.92,0.54644809,,
28106,2019,BURGLARY,area,190,24.51,7.75193798,,
28106,2019,DRUG_TRAFFICKING,area,20,24.51,0.81599347,,
28106,2019,HOM_ATTEMPTED,area,1,24.51,0.04079967,,
28106,2019,HOM_COMPLETED,area,1,24.51,0.04079967,,
28106,2019,INJURY,area,21,24.51,0.85679315,,
28106,2019,KIDNAPPING,area,0,24.51,0.00000000,,
28106,2019,OTHER,area,3744,24.51,152.75397797,,
28106,2019,ROBBERY_VIOLENT,area,414,24.51,16.89106487,,
28106,2019,SEXUAL,area,38,24.51,1.55038760,,
28106,2019,THEFT,area,1597,24.51,65.15707874,,
28106,2019,VEHICLE_THEFT,area,139,24.51,5.67115463,,
28106,2020,BURGLARY,area,155,24.51,6.32394941,,
28106,2020,DRUG_TRAFFICKING,area,19,24.51,0.77519380,,
28106,2020,HOM_ATTEMPTED,area,1,24.51,0.04079967,,
28106,2020,HOM_COMPLETED,area,1,24.51,0.04079967,,
28106,2020,INJURY,area,32,24.51,1.30558956,,
28106,2020,KIDNAPPING,area,1,24.51,0.04079967,,
28106,2020,OTHER,area,3447,24.51,140.63647491,,
28106,2020,ROBBERY_VIOLENT,area,281,24.51,11.46470828,,
28106,2020,SEXUAL,area,36,24.51,1.46878825,,
28106,2020,THEFT,area,1239,24.51,50.55079559,,
28106,2020,VEHICLE_THEFT,area,109,24.51,4.44716442,,
28106,2021,BURGLARY,area,144,24.51,5.87515300,,
28106,2021,DRUG_TRAFFICKING,area,31,24.51,1.26478988,,
28106,2021,HOM_ATTEMPTED,area,0,24.51,0.00000000,,
28106,2021,HOM_COMPLETED,area,3,24.51,0.12239902,,
28106,2021,INJURY,area,42,24.51,1.71358629,,
28106,2021,KIDNAPPING,area,0,24.51,0.00000000,,
28106,2021,OTHER,area,3440,24.51,140.35087719,,
28106,2021,ROBBERY_VIOLENT,area,316,24.51,12.89269686,,
28106,2021,SEXUAL,area,56,24.51,2.28478172,,
28106,2021,THEFT,area,1316,24.51,53.69237046,,
28106,2021,VEHICLE_THEFT,area,75,24.51,3.05997552,,
28106,2022,BURGLARY,area,190,24.51,7.75193798,,
28106,2022,DRUG_TRAFFICKING,area,17,24.51,0.69359445,,
28106,2022,HOM_ATTEMPTED,area,2,24.51,0.08159935,,
28106,2022,HOM_COMPLETED,area,1,24.51,0.04079967,,
28106,2022,INJURY,area,42,24.51,1.71358629,,
28106,2022,KIDNAPPING,area,1,24.51,0.04079967,,
28106,2022,OTHER,area,3951,24.51,161.19951040,,
28106,2022,ROBBERY_VIOLENT,area,382,24.51,15.58547532,,
28106,2022,SEXUAL,area,47,24.51,1.91758466,,
28106,2022,THEFT,area,1558,24.51,63.56589147,,
28106,2022,VEHICLE_THEFT,area,91,24.51,3.71277030,,
28106,2023,BURGLARY,area,173,24.51,7.05834353,,
28106,2023,DRUG_TRAFFICKING,area,25,24.51,1.01999184,,
28106,2023,HOM_ATTEMPTED,area,3,24.51,0.12239902,,
28106,2023,HOM_COMPLETED,area,0,24.51,0.00000000,,
28106,2023,INJURY,area,42,24.51,1.71358629,,
28106,2023,KIDNAPPING,area,0,24.51,0.00000000,,
28106,2023,OTHER,area,4252,24.51,173.48021216,,
28106,2023,ROBBERY_VIOLENT,area,273,24.51,11.13831089,,
28106,2023,SEXUAL,area,40,24.51,1.63198694,,
28106,2023,THEFT,area,1634,24.51,66.66666667,,
28106,2023,VEHICLE_THEFT,area,85,24.51,3.46797226,,
28106,2024,BURGLARY,area,339,24.51,13.83108935,,
28106,2024,DRUG_TRAFFICKING,area,25,24.51,1.01999184,,
28106,2024,HOM_ATTEMPTED,area,9,24.51,0.36719706,,
28106,2024,HOM_COMPLETED,area,1,24.51,0.04079967,,
28106,2024,INJURY,area,69,24.51,2.81517748,,
28106,2024,KIDNAPPING,area,0,24.51,0.00000000,,
28106,2024,OTHER,area,4944,24.51,201.71358629,,
28106,2024,ROBBERY_VIOLENT,area,415,24.51,16.93186455,,
28106,2024,SEXUAL,area,64,24.51,2.61117911,,
28106,2024,THEFT,area,1738,24.51,70.90983272,,
28106,2024,VEHICLE_THEFT,area,97,24.51,3.95756834,,
28106,2025,BURGLARY,area,264,24.51,10.77111383,,
28106,2025,DRUG_TRAFFICKING,area,37,24.51,1.50958792,,
28106,2025,HOM_ATTEMPTED,area,6,24.51,0.24479804,,
28106,2025,HOM_COMPLETED,area,2,24.51,0.08159935,,
28106,2025,INJURY,area,53,24.51,2.16238270,,
28106,2025,KIDNAPPING,area,0,24.51,0.00000000,,
28106,2025,OTHER,area,4247,24.51,173.27621379,,
28106,2025,ROBBERY_VIOLENT,area,370,24.51,15.09587923,,
28106,2025,SEXUAL,area,54,24.51,2.20318237,,
28106,2025,THEFT,area,1734,24.51,70.74663403,,
28106,2025,VEHICLE_THEFT,area,96,24.51,3.91676867,,
28113,2019,BURGLARY,area,157,62.04,2.53062540,,
28113,2019,DRUG_TRAFFICKING,area,10,62.04,0.16118633,,
28113,2019,HOM_ATTEMPTED,area,0,62.04,0.00000000,,
28113,2019,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2019,INJURY,area,18,62.04,0.29013540,,
28113,2019,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2019,OTHER,area,1654,62.04,26.66021921,,
28113,2019,ROBBERY_VIOLENT,area,97,62.04,1.56350741,,
28113,2019,SEXUAL,area,8,62.04,0.12894907,,
28113,2019,THEFT,area,731,62.04,11.78272083,,
28113,2019,VEHICLE_THEFT,area,24,62.04,0.38684720,,
28113,2020,BURGLARY,area,79,62.04,1.27337202,,
28113,2020,DRUG_TRAFFICKING,area,9,62.04,0.14506770,,
28113,2020,HOM_ATTEMPTED,area,0,62.04,0.00000000,,
28113,2020,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2020,INJURY,area,13,62.04,0.20954223,,
28113,2020,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2020,OTHER,area,1412,62.04,22.75950999,,
28113,2020,ROBBERY_VIOLENT,area,64,62.04,1.03159252,,
28113,2020,SEXUAL,area,10,62.04,0.16118633,,
28113,2020,THEFT,area,479,62.04,7.72082527,,
28113,2020,VEHICLE_THEFT,area,23,62.04,0.37072856,,
28113,2021,BURGLARY,area,66,62.04,1.06382979,,
28113,2021,DRUG_TRAFFICKING,area,24,62.04,0.38684720,,
28113,2021,HOM_ATTEMPTED,area,0,62.04,0.00000000,,
28113,2021,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2021,INJURY,area,13,62.04,0.20954223,,
28113,2021,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2021,OTHER,area,1481,62.04,23.87169568,,
28113,2021,ROBBERY_VIOLENT,area,99,62.04,1.59574468,,
28113,2021,SEXUAL,area,18,62.04,0.29013540,,
28113,2021,THEFT,area,618,62.04,9.96131528,,
28113,2021,VEHICLE_THEFT,area,38,62.04,0.61250806,,
28113,2022,BURGLARY,area,128,62.04,2.06318504,,
28113,2022,DRUG_TRAFFICKING,area,20,62.04,0.32237266,,
28113,2022,HOM_ATTEMPTED,area,1,62.04,0.01611863,,
28113,2022,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2022,INJURY,area,24,62.04,0.38684720,,
28113,2022,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2022,OTHER,area,1742,62.04,28.07865893,,
28113,2022,ROBBERY_VIOLENT,area,64,62.04,1.03159252,,
28113,2022,SEXUAL,area,25,62.04,0.40296583,,
28113,2022,THEFT,area,871,62.04,14.03932946,,
28113,2022,VEHICLE_THEFT,area,23,62.04,0.37072856,,
28113,2023,BURGLARY,area,123,62.04,1.98259188,,
28113,2023,DRUG_TRAFFICKING,area,20,62.04,0.32237266,,
28113,2023,HOM_ATTEMPTED,area,3,62.04,0.04835590,,
28113,2023,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2023,INJURY,area,33,62.04,0.53191489,,
28113,2023,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2023,OTHER,area,2053,62.04,33.09155384,,
28113,2023,ROBBERY_VIOLENT,area,46,62.04,0.74145712,,
28113,2023,SEXUAL,area,21,62.04,0.33849130,,
28113,2023,THEFT,area,786,62.04,12.66924565,,
28113,2023,VEHICLE_THEFT,area,17,62.04,0.27401676,,
28113,2024,BURGLARY,area,118,62.04,1.90199871,,
28113,2024,DRUG_TRAFFICKING,area,26,62.04,0.41908446,,
28113,2024,HOM_ATTEMPTED,area,2,62.04,0.03223727,,
28113,2024,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2024,INJURY,area,24,62.04,0.38684720,,
28113,2024,KIDNAPPING,area,1,62.04,0.01611863,,
28113,2024,OTHER,area,2087,62.04,33.63958736,,
28113,2024,ROBBERY_VIOLENT,area,57,62.04,0.91876209,,
28113,2024,SEXUAL,area,22,62.04,0.35460993,,
28113,2024,THEFT,area,646,62.04,10.41263701,,
28113,2024,VEHICLE_THEFT,area,26,62.04,0.41908446,,
28113,2025,BURGLARY,area,64,62.04,1.03159252,,
28113,2025,DRUG_TRAFFICKING,area,23,62.04,0.37072856,,
28113,2025,HOM_ATTEMPTED,area,1,62.04,0.01611863,,
28113,2025,HOM_COMPLETED,area,0,62.04,0.00000000,,
28113,2025,INJURY,area,26,62.04,0.41908446,,
28113,2025,KIDNAPPING,area,0,62.04,0.00000000,,
28113,2025,OTHER,area,1998,62.04,32.20502901,,
28113,2025,ROBBERY_VIOLENT,area,37,62.04,0.59638943,,
28113,2025,SEXUAL,area,21,62.04,0.33849130,,
28113,2025,THEFT,area,628,62.04,10.12250161,,
28113,2025,VEHICLE_THEFT,area,29,62.04,0.46744036,,
28115,2019,BURGLARY,area,184,43.20,4.25925926,,
28115,2019,DRUG_TRAFFICKING,area,12,43.20,0.27777778,,
28115,2019,HOM_ATTEMPTED,area,1,43.20,0.02314815,,
28115,2019,HOM_COMPLETED,area,0,43.20,0.00000000,,
