measure,year,crime_code,name_en,level,age,sex,cases,is_age_total,comparable_band,share,rate_per_10000
offenders,2022,12,Other criminal offences,1,65+,M,24,f,t,0.038835,
offenders,2022,12,Other criminal offences,1,65+,F,3,f,t,0.004854,
offenders,2022,TOTAL,Total criminal offences,0,14-17,M,3859,f,t,0.046082,
offenders,2022,TOTAL,Total criminal offences,0,14-17,F,953,f,t,0.011380,
offenders,2022,TOTAL,Total criminal offences,0,18-30,M,25195,f,t,0.300865,
offenders,2022,TOTAL,Total criminal offences,0,18-30,F,6253,f,t,0.074670,
offenders,2022,TOTAL,Total criminal offences,0,31-40,M,17407,f,t,0.207865,
offenders,2022,TOTAL,Total criminal offences,0,31-40,F,4183,f,t,0.049951,
offenders,2022,TOTAL,Total criminal offences,0,41-64,M,19426,f,t,0.231974,
offenders,2022,TOTAL,Total criminal offences,0,41-64,F,5030,f,t,0.060065,
offenders,2022,TOTAL,Total criminal offences,0,65+,M,1130,f,t,0.013494,
offenders,2022,TOTAL,Total criminal offences,0,65+,F,306,f,t,0.003654,
offenders,2023,1,Offences against persons,1,14-17,M,750,f,t,0.033107,
offenders,2023,1,Offences against persons,1,14-17,F,229,f,t,0.010109,
offenders,2023,1,Offences against persons,1,18-30,M,6068,f,t,0.267856,
offenders,2023,1,Offences against persons,1,18-30,F,1470,f,t,0.064889,
offenders,2023,1,Offences against persons,1,31-40,M,5168,f,t,0.228127,
offenders,2023,1,Offences against persons,1,31-40,F,1252,f,t,0.055266,
offenders,2023,1,Offences against persons,1,41-64,M,5932,f,t,0.261852,
offenders,2023,1,Offences against persons,1,41-64,F,1351,f,t,0.059636,
offenders,2023,1,Offences against persons,1,65+,M,377,f,t,0.016642,
offenders,2023,1,Offences against persons,1,65+,F,57,f,t,0.002516,
offenders,2023,1.1,Intentional homicide and murder,2,14-17,M,38,f,t,0.155102,
offenders,2023,1.1,Intentional homicide and murder,2,14-17,F,0,f,t,0.000000,
offenders,2023,1.1,Intentional homicide and murder,2,18-30,M,103,f,t,0.420408,
offenders,2023,1.1,Intentional homicide and murder,2,18-30,F,6,f,t,0.024490,
offenders,2023,1.1,Intentional homicide and murder,2,31-40,M,39,f,t,0.159184,
offenders,2023,1.1,Intentional homicide and murder,2,31-40,F,7,f,t,0.028571,
offenders,2023,1.1,Intentional homicide and murder,2,41-64,M,47,f,t,0.191837,
offenders,2023,1.1,Intentional homicide and murder,2,41-64,F,3,f,t,0.012245,
offenders,2023,1.1,Intentional homicide and murder,2,65+,M,1,f,t,0.004082,
offenders,2023,1.1,Intentional homicide and murder,2,65+,F,1,f,t,0.004082,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,14-17,M,5,f,t,0.100000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,14-17,F,0,f,t,0.000000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,18-30,M,25,f,t,0.500000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,18-30,F,2,f,t,0.040000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,31-40,M,4,f,t,0.080000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,31-40,F,2,f,t,0.040000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,41-64,M,10,f,t,0.200000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,41-64,F,2,f,t,0.040000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,65+,M,0,f,t,0.000000,
offenders,2023,1.1.1,Completed intentional homicide and murder,3,65+,F,0,f,t,0.000000,
offenders,2023,1.2,Bodily injury,2,14-17,M,270,f,t,0.061998,
offenders,2023,1.2,Bodily injury,2,14-17,F,77,f,t,0.017681,
offenders,2023,1.2,Bodily injury,2,18-30,M,1515,f,t,0.347876,
offenders,2023,1.2,Bodily injury,2,18-30,F,238,f,t,0.054650,
offenders,2023,1.2,Bodily injury,2,31-40,M,783,f,t,0.179793,
offenders,2023,1.2,Bodily injury,2,31-40,F,189,f,t,0.043398,
offenders,2023,1.2,Bodily injury,2,41-64,M,966,f,t,0.221814,
offenders,2023,1.2,Bodily injury,2,41-64,F,239,f,t,0.054879,
offenders,2023,1.2,Bodily injury,2,65+,M,60,f,t,0.013777,
offenders,2023,1.2,Bodily injury,2,65+,F,18,f,t,0.004133,
offenders,2023,1.3,Domestic violence in the family setting,2,14-17,M,307,f,t,0.018219,
offenders,2023,1.3,Domestic violence in the family setting,2,14-17,F,129,f,t,0.007655,
offenders,2023,1.3,Domestic violence in the family setting,2,18-30,M,3903,f,t,0.231618,
offenders,2023,1.3,Domestic violence in the family setting,2,18-30,F,1145,f,t,0.067948,
offenders,2023,1.3,Domestic violence in the family setting,2,31-40,M,4156,f,t,0.246632,
offenders,2023,1.3,Domestic violence in the family setting,2,31-40,F,1020,f,t,0.060531,
offenders,2023,1.3,Domestic violence in the family setting,2,41-64,M,4771,f,t,0.283129,
offenders,2023,1.3,Domestic violence in the family setting,2,41-64,F,1072,f,t,0.063616,
offenders,2023,1.3,Domestic violence in the family setting,2,65+,M,311,f,t,0.018456,
offenders,2023,1.3,Domestic violence in the family setting,2,65+,F,37,f,t,0.002196,
offenders,2023,1.4,Other offences against persons,2,14-17,M,135,f,t,0.112219,
offenders,2023,1.4,Other offences against persons,2,14-17,F,23,f,t,0.019119,
offenders,2023,1.4,Other offences against persons,2,18-30,M,547,f,t,0.454697,
offenders,2023,1.4,Other offences against persons,2,18-30,F,81,f,t,0.067332,
offenders,2023,1.4,Other offences against persons,2,31-40,M,190,f,t,0.157938,
offenders,2023,1.4,Other offences against persons,2,31-40,F,36,f,t,0.029925,
offenders,2023,1.4,Other offences against persons,2,41-64,M,148,f,t,0.123026,
offenders,2023,1.4,Other offences against persons,2,41-64,F,37,f,t,0.030756,
offenders,2023,1.4,Other offences against persons,2,65+,M,5,f,t,0.004156,
offenders,2023,1.4,Other offences against persons,2,65+,F,1,f,t,0.000831,
offenders,2023,2,Offences against personal liberty,1,14-17,M,375,f,t,0.053434,
offenders,2023,2,Offences against personal liberty,1,14-17,F,77,f,t,0.010972,
offenders,2023,2,Offences against personal liberty,1,18-30,M,1644,f,t,0.234255,
offenders,2023,2,Offences against personal liberty,1,18-30,F,303,f,t,0.043175,
offenders,2023,2,Offences against personal liberty,1,31-40,M,1444,f,t,0.205757,
offenders,2023,2,Offences against personal liberty,1,31-40,F,292,f,t,0.041607,
offenders,2023,2,Offences against personal liberty,1,41-64,M,2206,f,t,0.314335,
offenders,2023,2,Offences against personal liberty,1,41-64,F,462,f,t,0.065831,
offenders,2023,2,Offences against personal liberty,1,65+,M,172,f,t,0.024508,
offenders,2023,2,Offences against personal liberty,1,65+,F,43,f,t,0.006127,
offenders,2023,2.1,Habitual domestic abuse,2,14-17,M,24,f,t,0.024465,
offenders,2023,2.1,Habitual domestic abuse,2,14-17,F,6,f,t,0.006116,
offenders,2023,2.1,Habitual domestic abuse,2,18-30,M,206,f,t,0.209990,
offenders,2023,2.1,Habitual domestic abuse,2,18-30,F,32,f,t,0.032620,
offenders,2023,2.1,Habitual domestic abuse,2,31-40,M,252,f,t,0.256881,
offenders,2023,2.1,Habitual domestic abuse,2,31-40,F,23,f,t,0.023445,
offenders,2023,2.1,Habitual domestic abuse,2,41-64,M,359,f,t,0.365953,
offenders,2023,2.1,Habitual domestic abuse,2,41-64,F,34,f,t,0.034659,
offenders,2023,2.1,Habitual domestic abuse,2,65+,M,41,f,t,0.041794,
offenders,2023,2.1,Habitual domestic abuse,2,65+,F,4,f,t,0.004077,
offenders,2023,2.2,Other offences against personal liberty,2,14-17,M,351,f,t,0.058141,
offenders,2023,2.2,Other offences against personal liberty,2,14-17,F,71,f,t,0.011761,
offenders,2023,2.2,Other offences against personal liberty,2,18-30,M,1438,f,t,0.238198,
offenders,2023,2.2,Other offences against personal liberty,2,18-30,F,271,f,t,0.044890,
offenders,2023,2.2,Other offences against personal liberty,2,31-40,M,1192,f,t,0.197449,
offenders,2023,2.2,Other offences against personal liberty,2,31-40,F,269,f,t,0.044559,
offenders,2023,2.2,Other offences against personal liberty,2,41-64,M,1847,f,t,0.305947,
offenders,2023,2.2,Other offences against personal liberty,2,41-64,F,428,f,t,0.070896,
offenders,2023,2.2,Other offences against personal liberty,2,65+,M,131,f,t,0.021700,
offenders,2023,2.2,Other offences against personal liberty,2,65+,F,39,f,t,0.006460,
offenders,2023,3,Offences against sexual freedom,1,14-17,M,122,f,t,0.061061,
offenders,2023,3,Offences against sexual freedom,1,14-17,F,6,f,t,0.003003,
offenders,2023,3,Offences against sexual freedom,1,18-30,M,626,f,t,0.313313,
offenders,2023,3,Offences against sexual freedom,1,18-30,F,27,f,t,0.013514,
offenders,2023,3,Offences against sexual freedom,1,31-40,M,430,f,t,0.215215,
offenders,2023,3,Offences against sexual freedom,1,31-40,F,22,f,t,0.011011,
offenders,2023,3,Offences against sexual freedom,1,41-64,M,648,f,t,0.324324,
offenders,2023,3,Offences against sexual freedom,1,41-64,F,32,f,t,0.016016,
offenders,2023,3,Offences against sexual freedom,1,65+,M,83,f,t,0.041542,
offenders,2023,3,Offences against sexual freedom,1,65+,F,2,f,t,0.001001,
offenders,2023,3.1,Sexual assault,2,14-17,M,75,f,t,0.068934,
offenders,2023,3.1,Sexual assault,2,14-17,F,5,f,t,0.004596,
offenders,2023,3.1,Sexual assault,2,18-30,M,307,f,t,0.282169,
offenders,2023,3.1,Sexual assault,2,18-30,F,4,f,t,0.003676,
offenders,2023,3.1,Sexual assault,2,31-40,M,234,f,t,0.215074,
offenders,2023,3.1,Sexual assault,2,31-40,F,8,f,t,0.007353,
offenders,2023,3.1,Sexual assault,2,41-64,M,386,f,t,0.354779,
offenders,2023,3.1,Sexual assault,2,41-64,F,10,f,t,0.009191,
offenders,2023,3.1,Sexual assault,2,65+,M,58,f,t,0.053309,
offenders,2023,3.1,Sexual assault,2,65+,F,1,f,t,0.000919,
offenders,2023,3.2,Sexual assault with penetration,2,14-17,M,30,f,t,0.057803,
offenders,2023,3.2,Sexual assault with penetration,2,14-17,F,0,f,t,0.000000,
offenders,2023,3.2,Sexual assault with penetration,2,18-30,M,215,f,t,0.414258,
offenders,2023,3.2,Sexual assault with penetration,2,18-30,F,5,f,t,0.009634,
offenders,2023,3.2,Sexual assault with penetration,2,31-40,M,125,f,t,0.240848,
offenders,2023,3.2,Sexual assault with penetration,2,31-40,F,3,f,t,0.005780,
offenders,2023,3.2,Sexual assault with penetration,2,41-64,M,134,f,t,0.258189,
offenders,2023,3.2,Sexual assault with penetration,2,41-64,F,1,f,t,0.001927,
offenders,2023,3.2,Sexual assault with penetration,2,65+,M,6,f,t,0.011561,
offenders,2023,3.2,Sexual assault with penetration,2,65+,F,0,f,t,0.000000,
offenders,2023,3.3,Corruption of minors,2,14-17,M,1,f,t,0.037037,
offenders,2023,3.3,Corruption of minors,2,14-17,F,1,f,t,0.037037,
offenders,2023,3.3,Corruption of minors,2,18-30,M,13,f,t,0.481481,
offenders,2023,3.3,Corruption of minors,2,18-30,F,0,f,t,0.000000,
offenders,2023,3.3,Corruption of minors,2,31-40,M,4,f,t,0.148148,
offenders,2023,3.3,Corruption of minors,2,31-40,F,0,f,t,0.000000,
offenders,2023,3.3,Corruption of minors,2,41-64,M,5,f,t,0.185185,
offenders,2023,3.3,Corruption of minors,2,41-64,F,2,f,t,0.074074,
offenders,2023,3.3,Corruption of minors,2,65+,M,1,f,t,0.037037,
offenders,2023,3.3,Corruption of minors,2,65+,F,0,f,t,0.000000,
offenders,2023,3.4,Child pornography,2,14-17,M,9,f,t,0.089109,
offenders,2023,3.4,Child pornography,2,14-17,F,0,f,t,0.000000,
offenders,2023,3.4,Child pornography,2,18-30,M,33,f,t,0.326733,
offenders,2023,3.4,Child pornography,2,18-30,F,2,f,t,0.019802,
offenders,2023,3.4,Child pornography,2,31-40,M,17,f,t,0.168317,
offenders,2023,3.4,Child pornography,2,31-40,F,1,f,t,0.009901,
offenders,2023,3.4,Child pornography,2,41-64,M,33,f,t,0.326733,
offenders,2023,3.4,Child pornography,2,41-64,F,0,f,t,0.000000,
offenders,2023,3.4,Child pornography,2,65+,M,6,f,t,0.059406,
offenders,2023,3.4,Child pornography,2,65+,F,0,f,t,0.000000,
offenders,2023,3.5,Other offences against sexual freedom,2,14-17,M,7,f,t,0.026616,
offenders,2023,3.5,Other offences against sexual freedom,2,14-17,F,0,f,t,0.000000,
offenders,2023,3.5,Other offences against sexual freedom,2,18-30,M,58,f,t,0.220532,
offenders,2023,3.5,Other offences against sexual freedom,2,18-30,F,16,f,t,0.060837,
offenders,2023,3.5,Other offences against sexual freedom,2,31-40,M,50,f,t,0.190114,
offenders,2023,3.5,Other offences against sexual freedom,2,31-40,F,10,f,t,0.038023,
offenders,2023,3.5,Other offences against sexual freedom,2,41-64,M,90,f,t,0.342205,
offenders,2023,3.5,Other offences against sexual freedom,2,41-64,F,19,f,t,0.072243,
offenders,2023,3.5,Other offences against sexual freedom,2,65+,M,12,f,t,0.045627,
offenders,2023,3.5,Other offences against sexual freedom,2,65+,F,1,f,t,0.003802,
offenders,2023,4,Offences against family relations,1,14-17,M,0,f,t,0.000000,
offenders,2023,4,Offences against family relations,1,14-17,F,0,f,t,0.000000,
offenders,2023,4,Offences against family relations,1,18-30,M,19,f,t,0.103825,
offenders,2023,4,Offences against family relations,1,18-30,F,28,f,t,0.153005,
offenders,2023,4,Offences against family relations,1,31-40,M,32,f,t,0.174863,
offenders,2023,4,Offences against family relations,1,31-40,F,26,f,t,0.142077,
offenders,2023,4,Offences against family relations,1,41-64,M,47,f,t,0.256831,
offenders,2023,4,Offences against family relations,1,41-64,F,29,f,t,0.158470,
offenders,2023,4,Offences against family relations,1,65+,M,2,f,t,0.010929,
offenders,2023,4,Offences against family relations,1,65+,F,0,f,t,0.000000,
offenders,2023,5,Property offences,1,14-17,M,1772,f,t,0.044565,
offenders,2023,5,Property offences,1,14-17,F,530,f,t,0.013329,
offenders,2023,5,Property offences,1,18-30,M,12128,f,t,0.305015,
offenders,2023,5,Property offences,1,18-30,F,4048,f,t,0.101806,
offenders,2023,5,Property offences,1,31-40,M,7477,f,t,0.188044,
offenders,2023,5,Property offences,1,31-40,F,2466,f,t,0.062019,
offenders,2023,5,Property offences,1,41-64,M,7511,f,t,0.188899,
offenders,2023,5,Property offences,1,41-64,F,3119,f,t,0.078442,
offenders,2023,5,Property offences,1,65+,M,455,f,t,0.011443,
offenders,2023,5,Property offences,1,65+,F,256,f,t,0.006438,
offenders,2023,5.1,Theft,2,14-17,M,507,f,t,0.022396,
offenders,2023,5.1,Theft,2,14-17,F,421,f,t,0.018597,
offenders,2023,5.1,Theft,2,18-30,M,5587,f,t,0.246797,
offenders,2023,5.1,Theft,2,18-30,F,2984,f,t,0.131814,
offenders,2023,5.1,Theft,2,31-40,M,4007,f,t,0.177003,
offenders,2023,5.1,Theft,2,31-40,F,1809,f,t,0.079910,
offenders,2023,5.1,Theft,2,41-64,M,4325,f,t,0.191050,
offenders,2023,5.1,Theft,2,41-64,F,2435,f,t,0.107563,
offenders,2023,5.1,Theft,2,65+,M,335,f,t,0.014798,
offenders,2023,5.1,Theft,2,65+,F,228,f,t,0.010072,
offenders,2023,5.2,Burglary involving forced entry,2,14-17,M,244,f,t,0.055861,
offenders,2023,5.2,Burglary involving forced entry,2,14-17,F,9,f,t,0.002060,
offenders,2023,5.2,Burglary involving forced entry,2,18-30,M,1686,f,t,0.385989,
offenders,2023,5.2,Burglary involving forced entry,2,18-30,F,106,f,t,0.024267,
offenders,2023,5.2,Burglary involving forced entry,2,31-40,M,1173,f,t,0.268544,
offenders,2023,5.2,Burglary involving forced entry,2,31-40,F,72,f,t,0.016484,
offenders,2023,5.2,Burglary involving forced entry,2,41-64,M,983,f,t,0.225046,
offenders,2023,5.2,Burglary involving forced entry,2,41-64,F,74,f,t,0.016941,
offenders,2023,5.2,Burglary involving forced entry,2,65+,M,20,f,t,0.004579,
offenders,2023,5.2,Burglary involving forced entry,2,65+,F,1,f,t,0.000229,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,14-17,M,92,f,t,0.069277,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,14-17,F,1,f,t,0.000753,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,18-30,M,510,f,t,0.384036,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,18-30,F,23,f,t,0.017319,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,31-40,M,314,f,t,0.236446,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,31-40,F,21,f,t,0.015813,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,41-64,M,346,f,t,0.260542,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,41-64,F,18,f,t,0.013554,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,65+,M,3,f,t,0.002259,
offenders,2023,5.2.1,Theft from vehicles by forced entry,3,65+,F,0,f,t,0.000000,
offenders,2023,5.2.2,Domestic burglary,3,14-17,M,70,f,t,0.072614,
offenders,2023,5.2.2,Domestic burglary,3,14-17,F,6,f,t,0.006224,
offenders,2023,5.2.2,Domestic burglary,3,18-30,M,393,f,t,0.407676,
offenders,2023,5.2.2,Domestic burglary,3,18-30,F,47,f,t,0.048755,
offenders,2023,5.2.2,Domestic burglary,3,31-40,M,235,f,t,0.243776,
offenders,2023,5.2.2,Domestic burglary,3,31-40,F,20,f,t,0.020747,
offenders,2023,5.2.2,Domestic burglary,3,41-64,M,167,f,t,0.173237,
offenders,2023,5.2.2,Domestic burglary,3,41-64,F,20,f,t,0.020747,
offenders,2023,5.2.2,Domestic burglary,3,65+,M,5,f,t,0.005187,
offenders,2023,5.2.2,Domestic burglary,3,65+,F,1,f,t,0.001037,
offenders,2023,5.2.3,Burglary of commercial premises,3,14-17,M,40,f,t,0.032026,
offenders,2023,5.2.3,Burglary of commercial premises,3,14-17,F,2,f,t,0.001601,
offenders,2023,5.2.3,Burglary of commercial premises,3,18-30,M,481,f,t,0.385108,
offenders,2023,5.2.3,Burglary of commercial premises,3,18-30,F,23,f,t,0.018415,
offenders,2023,5.2.3,Burglary of commercial premises,3,31-40,M,392,f,t,0.313851,
offenders,2023,5.2.3,Burglary of commercial premises,3,31-40,F,16,f,t,0.012810,
offenders,2023,5.2.3,Burglary of commercial premises,3,41-64,M,270,f,t,0.216173,
offenders,2023,5.2.3,Burglary of commercial premises,3,41-64,F,20,f,t,0.016013,
offenders,2023,5.2.3,Burglary of commercial premises,3,65+,M,5,f,t,0.004003,
offenders,2023,5.2.3,Burglary of commercial premises,3,65+,F,0,f,t,0.000000,
offenders,2023,5.3,Robbery with violence or intimidation,2,14-17,M,776,f,t,0.156200,
offenders,2023,5.3,Robbery with violence or intimidation,2,14-17,F,55,f,t,0.011071,
offenders,2023,5.3,Robbery with violence or intimidation,2,18-30,M,2298,f,t,0.462560,
offenders,2023,5.3,Robbery with violence or intimidation,2,18-30,F,209,f,t,0.042069,
offenders,2023,5.3,Robbery with violence or intimidation,2,31-40,M,785,f,t,0.158011,
offenders,2023,5.3,Robbery with violence or intimidation,2,31-40,F,136,f,t,0.027375,
offenders,2023,5.3,Robbery with violence or intimidation,2,41-64,M,569,f,t,0.114533,
offenders,2023,5.3,Robbery with violence or intimidation,2,41-64,F,121,f,t,0.024356,
offenders,2023,5.3,Robbery with violence or intimidation,2,65+,M,16,f,t,0.003221,
offenders,2023,5.3,Robbery with violence or intimidation,2,65+,F,3,f,t,0.000604,
offenders,2023,5.3.1,Street robbery,3,14-17,M,539,f,t,0.176029,
offenders,2023,5.3.1,Street robbery,3,14-17,F,30,f,t,0.009798,
offenders,2023,5.3.1,Street robbery,3,18-30,M,1585,f,t,0.517636,
offenders,2023,5.3.1,Street robbery,3,18-30,F,123,f,t,0.040170,
offenders,2023,5.3.1,Street robbery,3,31-40,M,435,f,t,0.142064,
offenders,2023,5.3.1,Street robbery,3,31-40,F,57,f,t,0.018615,
offenders,2023,5.3.1,Street robbery,3,41-64,M,246,f,t,0.080340,
offenders,2023,5.3.1,Street robbery,3,41-64,F,40,f,t,0.013063,
offenders,2023,5.3.1,Street robbery,3,65+,M,5,f,t,0.001633,
offenders,2023,5.3.1,Street robbery,3,65+,F,2,f,t,0.000653,
offenders,2023,5.3.2,Robbery in dwellings,3,14-17,M,18,f,t,0.081818,
offenders,2023,5.3.2,Robbery in dwellings,3,14-17,F,3,f,t,0.013636,
offenders,2023,5.3.2,Robbery in dwellings,3,18-30,M,82,f,t,0.372727,
offenders,2023,5.3.2,Robbery in dwellings,3,18-30,F,11,f,t,0.050000,
offenders,2023,5.3.2,Robbery in dwellings,3,31-40,M,59,f,t,0.268182,
offenders,2023,5.3.2,Robbery in dwellings,3,31-40,F,8,f,t,0.036364,
offenders,2023,5.3.2,Robbery in dwellings,3,41-64,M,31,f,t,0.140909,
offenders,2023,5.3.2,Robbery in dwellings,3,41-64,F,8,f,t,0.036364,
offenders,2023,5.3.2,Robbery in dwellings,3,65+,M,0,f,t,0.000000,
offenders,2023,5.3.2,Robbery in dwellings,3,65+,F,0,f,t,0.000000,
offenders,2023,5.3.3,Robbery of commercial premises,3,14-17,M,62,f,t,0.057301,
offenders,2023,5.3.3,Robbery of commercial premises,3,14-17,F,12,f,t,0.011091,
offenders,2023,5.3.3,Robbery of commercial premises,3,18-30,M,329,f,t,0.304067,
offenders,2023,5.3.3,Robbery of commercial premises,3,18-30,F,59,f,t,0.054529,
offenders,2023,5.3.3,Robbery of commercial premises,3,31-40,M,238,f,t,0.219963,
offenders,2023,5.3.3,Robbery of commercial premises,3,31-40,F,69,f,t,0.063771,
offenders,2023,5.3.3,Robbery of commercial premises,3,41-64,M,239,f,t,0.220887,
offenders,2023,5.3.3,Robbery of commercial premises,3,41-64,F,64,f,t,0.059150,
offenders,2023,5.3.3,Robbery of commercial premises,3,65+,M,9,f,t,0.008318,
offenders,2023,5.3.3,Robbery of commercial premises,3,65+,F,1,f,t,0.000924,
offenders,2023,5.4,Vehicle theft,2,14-17,M,43,f,t,0.066874,
offenders,2023,5.4,Vehicle theft,2,14-17,F,3,f,t,0.004666,
offenders,2023,5.4,Vehicle theft,2,18-30,M,190,f,t,0.295490,
offenders,2023,5.4,Vehicle theft,2,18-30,F,21,f,t,0.032659,
offenders,2023,5.4,Vehicle theft,2,31-40,M,200,f,t,0.311042,
offenders,2023,5.4,Vehicle theft,2,31-40,F,14,f,t,0.021773,
offenders,2023,5.4,Vehicle theft,2,41-64,M,156,f,t,0.242613,
offenders,2023,5.4,Vehicle theft,2,41-64,F,13,f,t,0.020218,
offenders,2023,5.4,Vehicle theft,2,65+,M,3,f,t,0.004666,
offenders,2023,5.4,Vehicle theft,2,65+,F,0,f,t,0.000000,
offenders,2023,5.5,Fraud,2,14-17,M,35,f,t,0.010479,
offenders,2023,5.5,Fraud,2,14-17,F,18,f,t,0.005389,
offenders,2023,5.5,Fraud,2,18-30,M,1133,f,t,0.339222,
offenders,2023,5.5,Fraud,2,18-30,F,381,f,t,0.114072,
offenders,2023,5.5,Fraud,2,31-40,M,547,f,t,0.163772,
offenders,2023,5.5,Fraud,2,31-40,F,209,f,t,0.062575,
offenders,2023,5.5,Fraud,2,41-64,M,715,f,t,0.214072,
offenders,2023,5.5,Fraud,2,41-64,F,257,f,t,0.076946,
offenders,2023,5.5,Fraud,2,65+,M,28,f,t,0.008383,
offenders,2023,5.5,Fraud,2,65+,F,17,f,t,0.005090,
offenders,2023,5.5.1,Computer enabled fraud,3,14-17,M,18,f,t,0.011057,
offenders,2023,5.5.1,Computer enabled fraud,3,14-17,F,7,f,t,0.004300,
offenders,2023,5.5.1,Computer enabled fraud,3,18-30,M,653,f,t,0.401106,
offenders,2023,5.5.1,Computer enabled fraud,3,18-30,F,247,f,t,0.151720,
offenders,2023,5.5.1,Computer enabled fraud,3,31-40,M,247,f,t,0.151720,
offenders,2023,5.5.1,Computer enabled fraud,3,31-40,F,91,f,t,0.055897,
offenders,2023,5.5.1,Computer enabled fraud,3,41-64,M,235,f,t,0.144349,
offenders,2023,5.5.1,Computer enabled fraud,3,41-64,F,107,f,t,0.065725,
offenders,2023,5.5.1,Computer enabled fraud,3,65+,M,14,f,t,0.008600,
offenders,2023,5.5.1,Computer enabled fraud,3,65+,F,9,f,t,0.005528,
offenders,2023,5.6,Criminal damage,2,14-17,M,96,f,t,0.080740,
offenders,2023,5.6,Criminal damage,2,14-17,F,10,f,t,0.008410,
offenders,2023,5.6,Criminal damage,2,18-30,M,469,f,t,0.394449,
offenders,2023,5.6,Criminal damage,2,18-30,F,50,f,t,0.042052,
offenders,2023,5.6,Criminal damage,2,31-40,M,224,f,t,0.188394,
offenders,2023,5.6,Criminal damage,2,31-40,F,37,f,t,0.031119,
offenders,2023,5.6,Criminal damage,2,41-64,M,237,f,t,0.199327,
offenders,2023,5.6,Criminal damage,2,41-64,F,39,f,t,0.032801,
offenders,2023,5.6,Criminal damage,2,65+,M,24,f,t,0.020185,
offenders,2023,5.6,Criminal damage,2,65+,F,3,f,t,0.002523,
offenders,2023,5.7,Offences against intellectual and industrial property,2,14-17,M,3,f,t,0.026087,
offenders,2023,5.7,Offences against intellectual and industrial property,2,14-17,F,0,f,t,0.000000,
offenders,2023,5.7,Offences against intellectual and industrial property,2,18-30,M,22,f,t,0.191304,
offenders,2023,5.7,Offences against intellectual and industrial property,2,18-30,F,2,f,t,0.017391,
offenders,2023,5.7,Offences against intellectual and industrial property,2,31-40,M,29,f,t,0.252174,
offenders,2023,5.7,Offences against intellectual and industrial property,2,31-40,F,7,f,t,0.060870,
offenders,2023,5.7,Offences against intellectual and industrial property,2,41-64,M,50,f,t,0.434783,
offenders,2023,5.7,Offences against intellectual and industrial property,2,41-64,F,0,f,t,0.000000,
offenders,2023,5.7,Offences against intellectual and industrial property,2,65+,M,2,f,t,0.017391,
offenders,2023,5.7,Offences against intellectual and industrial property,2,65+,F,0,f,t,0.000000,
offenders,2023,5.8,Money laundering,2,14-17,M,0,f,t,0.000000,
offenders,2023,5.8,Money laundering,2,14-17,F,0,f,t,0.000000,
offenders,2023,5.8,Money laundering,2,18-30,M,23,f,t,0.161972,
offenders,2023,5.8,Money laundering,2,18-30,F,15,f,t,0.105634,
offenders,2023,5.8,Money laundering,2,31-40,M,17,f,t,0.119718,
offenders,2023,5.8,Money laundering,2,31-40,F,11,f,t,0.077465,
offenders,2023,5.8,Money laundering,2,41-64,M,63,f,t,0.443662,
offenders,2023,5.8,Money laundering,2,41-64,F,10,f,t,0.070423,
offenders,2023,5.8,Money laundering,2,65+,M,3,f,t,0.021127,
offenders,2023,5.8,Money laundering,2,65+,F,0,f,t,0.000000,
offenders,2023,5.9,Other property offences,2,14-17,M,68,f,t,0.028826,
offenders,2023,5.9,Other property offences,2,14-17,F,14,f,t,0.005935,
offenders,2023,5.9,Other property offences,2,18-30,M,720,f,t,0.305214,
offenders,2023,5.9,Other property offences,2,18-30,F,280,f,t,0.118694,
offenders,2023,5.9,Other property offences,2,31-40,M,495,f,t,0.209835,
offenders,2023,5.9,Other property offences,2,31-40,F,171,f,t,0.072488,
offenders,2023,5.9,Other property offences,2,41-64,M,413,f,t,0.175074,
offenders,2023,5.9,Other property offences,2,41-64,F,170,f,t,0.072064,
offenders,2023,5.9,Other property offences,2,65+,M,24,f,t,0.010174,
offenders,2023,5.9,Other property offences,2,65+,F,4,f,t,0.001696,
offenders,2023,6,Offences against public safety,1,14-17,M,171,f,t,0.019021,
offenders,2023,6,Offences against public safety,1,14-17,F,18,f,t,0.002002,
offenders,2023,6,Offences against public safety,1,18-30,M,2925,f,t,0.325362,
offenders,2023,6,Offences against public safety,1,18-30,F,334,f,t,0.037152,
