ine_code,year,crime_code,crime_count
28123,2021,CYBER_OTHER,149
28123,2021,TOTAL,5195
28127,2021,CONVENTIONAL,3366
28127,2021,HOM_COMPLETED,0
28127,2021,HOM_ATTEMPTED,0
28127,2021,INJURY,35
28127,2021,KIDNAPPING,0
28127,2021,SEXUAL,17
28127,2021,SEXUAL_PENETRATION,2
28127,2021,SEXUAL_OTHER,15
28127,2021,ROBBERY_VIOLENT,54
28127,2021,BURGLARY,212
28127,2021,BURGLARY_DWELLING,157
28127,2021,THEFT,1144
28127,2021,VEHICLE_THEFT,66
28127,2021,DRUG_TRAFFICKING,9
28127,2021,OTHER_CONVENTIONAL,1829
28127,2021,CYBERCRIME,573
28127,2021,CYBER_FRAUD,479
28127,2021,CYBER_OTHER,94
28127,2021,TOTAL,3939
28130,2021,CONVENTIONAL,1525
28130,2021,HOM_COMPLETED,0
28130,2021,HOM_ATTEMPTED,0
28130,2021,INJURY,16
28130,2021,KIDNAPPING,0
28130,2021,SEXUAL,8
28130,2021,SEXUAL_PENETRATION,1
28130,2021,SEXUAL_OTHER,7
28130,2021,ROBBERY_VIOLENT,34
28130,2021,BURGLARY,57
28130,2021,BURGLARY_DWELLING,34
28130,2021,THEFT,433
28130,2021,VEHICLE_THEFT,64
28130,2021,DRUG_TRAFFICKING,24
28130,2021,OTHER_CONVENTIONAL,889
28130,2021,CYBERCRIME,283
28130,2021,CYBER_FRAUD,243
28130,2021,CYBER_OTHER,40
28130,2021,TOTAL,1808
28134,2021,CONVENTIONAL,3220
28134,2021,HOM_COMPLETED,0
28134,2021,HOM_ATTEMPTED,2
28134,2021,INJURY,22
28134,2021,KIDNAPPING,0
28134,2021,SEXUAL,20
28134,2021,SEXUAL_PENETRATION,1
28134,2021,SEXUAL_OTHER,19
28134,2021,ROBBERY_VIOLENT,74
28134,2021,BURGLARY,127
28134,2021,BURGLARY_DWELLING,95
28134,2021,THEFT,1349
28134,2021,VEHICLE_THEFT,62
28134,2021,DRUG_TRAFFICKING,23
28134,2021,OTHER_CONVENTIONAL,1541
28134,2021,CYBERCRIME,595
28134,2021,CYBER_FRAUD,530
28134,2021,CYBER_OTHER,65
28134,2021,TOTAL,3815
28148,2021,CONVENTIONAL,4311
28148,2021,HOM_COMPLETED,1
28148,2021,HOM_ATTEMPTED,5
28148,2021,INJURY,45
28148,2021,KIDNAPPING,0
28148,2021,SEXUAL,41
28148,2021,SEXUAL_PENETRATION,9
28148,2021,SEXUAL_OTHER,32
28148,2021,ROBBERY_VIOLENT,95
28148,2021,BURGLARY,105
28148,2021,BURGLARY_DWELLING,59
28148,2021,THEFT,1305
28148,2021,VEHICLE_THEFT,56
28148,2021,DRUG_TRAFFICKING,48
28148,2021,OTHER_CONVENTIONAL,2610
28148,2021,CYBERCRIME,786
28148,2021,CYBER_FRAUD,701
28148,2021,CYBER_OTHER,85
28148,2021,TOTAL,5097
28152,2021,CONVENTIONAL,911
28152,2021,HOM_COMPLETED,0
28152,2021,HOM_ATTEMPTED,0
28152,2021,INJURY,9
28152,2021,KIDNAPPING,0
28152,2021,SEXUAL,4
28152,2021,SEXUAL_PENETRATION,0
28152,2021,SEXUAL_OTHER,4
28152,2021,ROBBERY_VIOLENT,35
28152,2021,BURGLARY,87
28152,2021,BURGLARY_DWELLING,73
28152,2021,THEFT,278
28152,2021,VEHICLE_THEFT,4
28152,2021,DRUG_TRAFFICKING,5
28152,2021,OTHER_CONVENTIONAL,489
28152,2021,CYBERCRIME,226
28152,2021,CYBER_FRAUD,198
28152,2021,CYBER_OTHER,28
28152,2021,TOTAL,1137
28903,2021,CONVENTIONAL,1188
28903,2021,HOM_COMPLETED,0
28903,2021,HOM_ATTEMPTED,0
